country,country_name,type,year,value,ratio
HR,Croatia,Wind,2016_ratio,0.0808711666266314,0.08087116662663141
HR,Croatia,Solar,2016_ratio,0.0052846504924333,0.005284650492433301
HR,Croatia,Geothermal,2016_ratio,0.0,0.0
HR,Croatia,Other,2016_ratio,0.0,0.0
IT,Italy,Conventional thermal,2016_ratio,0.675318680576889,0.6753186805768892
IT,Italy,Nuclear,2016_ratio,0.0,0.0
IT,Italy,Hydro,2016_ratio,0.155525024371836,0.15552502437183602
IT,Italy,Pumped hydro power,2016_ratio,0.0064832099403204,0.006483209940320401
IT,Italy,Wind,2016_ratio,0.0622425152389732,0.06224251523897321
IT,Italy,Solar,2016_ratio,0.0772818811878297,0.07728188118782972
IT,Italy,Geothermal,2016_ratio,0.0208398582952151,0.020839858295215105
IT,Italy,Other,2016_ratio,0.0023088303889364,0.0023088303889364004
CY,Cyprus,Conventional thermal,2016_ratio,0.9201656169565848,0.920165616956585
CY,Cyprus,Nuclear,2016_ratio,0.0,0.0
CY,Cyprus,Hydro,2016_ratio,0.0,0.0
CY,Cyprus,Pumped hydro power,2016_ratio,0.0,0.0
CY,Cyprus,Wind,2016_ratio,0.0485686764911931,0.04856867649119311
CY,Cyprus,Solar,2016_ratio,0.0312657065522219,0.031265706552221904
CY,Cyprus,Geothermal,2016_ratio,0.0,0.0
CY,Cyprus,Other,2016_ratio,0.0,0.0
LV,Latvia,Conventional thermal,2016_ratio,0.5528935380462291,0.5528935380462292
LV,Latvia,Nuclear,2016_ratio,0.0,0.0
LV,Latvia,Hydro,2016_ratio,0.4256790956639109,0.42567909566391093
LV,Latvia,Pumped hydro power,2016_ratio,0.0,0.0
LV,Latvia,Wind,2016_ratio,0.0214273662898599,0.021427366289859903
LV,Latvia,Solar,2016_ratio,0.0,0.0
LV,Latvia,Geothermal,2016_ratio,0.0,0.0
LV,Latvia,Other,2016_ratio,0.0,0.0
LT,Lithuania,Conventional thermal,2016_ratio,0.3383751080380294,0.33837510803802945
LT,Lithuania,Nuclear,2016_ratio,0.0,0.0
LT,Lithuania,Hydro,2016_ratio,0.2219101123595505,0.22191011235955055
LT,Lithuania,Pumped hydro power,2016_ratio,0.1246758859118409,0.12467588591184092
LT,Lithuania,Wind,2016_ratio,0.2441659464131374,0.24416594641313746
LT,Lithuania,Solar,2016_ratio,0.0142610198789974,0.014261019878997404
LT,Lithuania,Geothermal,2016_ratio,0.0,0.0
LT,Lithuania,Other,2016_ratio,0.0566119273984442,0.056611927398444215
LU,Luxembourg,Conventional thermal,2016_ratio,0.1258452052804353,0.12584520528043533
LU,Luxembourg,Nuclear,2016_ratio,0.0,0.0
LU,Luxembourg,Hydro,2016_ratio,0.4244682152427655,0.42446821524276557
LU,Luxembourg,Pumped hydro power,2016_ratio,0.3932045425471194,0.39320454254711945
LU,Luxembourg,Wind,2016_ratio,0.0284086948756801,0.028408694875680103
LU,Luxembourg,Solar,2016_ratio,0.0280733420539996,0.028073342053999605
LU,Luxembourg,Geothermal,2016_ratio,0.0,0.0
LU,Luxembourg,Other,2016_ratio,0.0,0.0
HU,Hungary,Conventional thermal,2016_ratio,0.4452416407201841,0.44524164072018424
HU,Hungary,Nuclear,2016_ratio,0.5131311763909571,0.5131311763909573
HU,Hungary,Hydro,2016_ratio,0.0085623392446189,0.008562339244618904
HU,Hungary,Pumped hydro power,2016_ratio,0.0,0.0
HU,Hungary,Wind,2016_ratio,0.0225057533504805,0.022505753350480506
HU,Hungary,Solar,2016_ratio,0.0081562203871666,0.008156220387166603
HU,Hungary,Geothermal,2016_ratio,0.0,0.0
HU,Hungary,Other,2016_ratio,0.0024028699065926,0.0024028699065926007
MT,Malta,Conventional thermal,2016_ratio,0.8424599831508004,0.8424599831508004
MT,Malta,Nuclear,2016_ratio,0.0,0.0
MT,Malta,Hydro,2016_ratio,0.0,0.0
MT,Malta,Pumped hydro power,2016_ratio,0.0,0.0
MT,Malta,Wind,2016_ratio,0.0,0.0
MT,Malta,Solar,2016_ratio,0.1575400168491996,0.1575400168491996
MT,Malta,Geothermal,2016_ratio,0.0,0.0
MT,Malta,Other,2016_ratio,0.0,0.0
NL,Netherlands,Conventional thermal,2016_ratio,0.8760679655847388,0.876067965584739
NL,Netherlands,Nuclear,2016_ratio,0.0337739701634263,0.03377397016342631
NL,Netherlands,Hydro,2016_ratio,0.0009013507093294,0.0009013507093294002
NL,Netherlands,Pumped hydro power,2016_ratio,0.0,0.0
NL,Netherlands,Wind,2016_ratio,0.0735863839491755,0.07358638394917551
NL,Netherlands,Solar,2016_ratio,0.0144265378457194,0.014426537845719404
NL,Netherlands,Geothermal,2016_ratio,0.0,0.0
NL,Netherlands,Other,2016_ratio,0.0012437917476104,0.0012437917476104002
AT,Austria,Conventional thermal,2016_ratio,0.2666629527246923,0.2666629527246924
AT,Austria,Nuclear,2016_ratio,0.0,0.0
AT,Austria,Hydro,2016_ratio,0.6018503195473608,0.601850319547361
AT,Austria,Pumped hydro power,2016_ratio,0.042569524705914,0.04256952470591401
AT,Austria,Wind,2016_ratio,0.0733379840271267,0.07333798402712673
AT,Austria,Solar,2016_ratio,0.0153620508139592,0.015362050813959206
AT,Austria,Geothermal,2016_ratio,2.952259121082052e-07,2.952259121082053e-07
AT,Austria,Other,2016_ratio,0.0002168729550346,0.00021687295503460008
PL,Poland,Conventional thermal,2016_ratio,0.898135456495078,0.8981354564950782
PL,Poland,Nuclear,2016_ratio,0.0,0.0
PL,Poland,Hydro,2016_ratio,0.0169927267719065,0.016992726771906504
PL,Poland,Pumped hydro power,2016_ratio,0.0031086655692333,0.0031086655692333007
PL,Poland,Wind,2016_ratio,0.0805301783219764,0.08053017832197641
PL,Poland,Solar,2016_ratio,0.0008132374062973,0.0008132374062973002
PL,Poland,Geothermal,2016_ratio,0.0,0.0
PL,Poland,Other,2016_ratio,0.0004197354355083,0.0004197354355083001
PT,Portugal,Conventional thermal,2016_ratio,0.477983865321726,0.4779838653217262
PT,Portugal,Nuclear,2016_ratio,0.0,0.0
PT,Portugal,Hydro,2016_ratio,0.2796778986269196,0.2796778986269197
PT,Portugal,Pumped hydro power,2016_ratio,0.0197508488701681,0.01975084887016811
PT,Portugal,Wind,2016_ratio,0.2055576424027876,0.20555764240278768
PT,Portugal,Solar,2016_ratio,0.0144984386837394,0.014498438683739408
PT,Portugal,Geothermal,2016_ratio,0.0025313060946589,0.0025313060946589015
PT,Portugal,Other,2016_ratio,0.0,0.0
RO,Romania,Conventional thermal,2016_ratio,0.3835228675345193,0.38352286753451936
RO,Romania,Nuclear,2016_ratio,0.170597238451031,0.17059723845103103
RO,Romania,Hydro,2016_ratio,0.3001662195744121,0.30016621957441214
RO,Romania,Pumped hydro power,2016_ratio,0.0083438934878133,0.008343893487813302
RO,Romania,Wind,2016_ratio,0.1074173427908431,0.10741734279084311
RO,Romania,Solar,2016_ratio,0.0299524381613811,0.029952438161381104
RO,Romania,Geothermal,2016_ratio,0.0,0.0
RO,Romania,Other,2016_ratio,0.0,0.0
SI,Slovenia,Conventional thermal,2016_ratio,0.3236223458038422,0.32362234580384225
SI,Slovenia,Nuclear,2016_ratio,0.3432128412537917,0.34321284125379176
SI,Slovenia,Hydro,2016_ratio,0.2983442871587462,0.2983442871587463
SI,Slovenia,Pumped hydro power,2016_ratio,0.0175682507583417,0.017568250758341702
SI,Slovenia,Wind,2016_ratio,0.0003791708796764,0.0003791708796764001
SI,Slovenia,Solar,2016_ratio,0.0168731041456016,0.016873104145601604
SI,Slovenia,Geothermal,2016_ratio,0.0,0.0
SI,Slovenia,Other,2016_ratio,0.0,0.0
SK,Slovakia,Conventional thermal,2016_ratio,0.2402551101251782,0.24025511012517825
SK,Slovakia,Nuclear,2016_ratio,0.5439708445571225,0.5439708445571226
SK,Slovakia,Hydro,2016_ratio,0.1802012359372524,0.18020123593725243
SK,Slovakia,Pumped hydro power,2016_ratio,0.0097845032482966,0.009784503248296602
SK,Slovakia,Wind,2016_ratio,0.0002376802408493,0.00023768024084930005
SK,Slovakia,Solar,2016_ratio,0.0211139280621137,0.021113928062113704
SK,Slovakia,Geothermal,2016_ratio,0.0,0.0
SK,Slovakia,Other,2016_ratio,0.0044366978291871,0.004436697829187101
FI,Finland,Conventional thermal,2016_ratio,0.3768882175226586,0.37688821752265866
FI,Finland,Nuclear,2016_ratio,0.3365558912386707,0.33655589123867075
FI,Finland,Hydro,2016_ratio,0.2361631419939577,0.23616314199395771
FI,Finland,Pumped hydro power,2016_ratio,0.0,0.0
FI,Finland,Wind,2016_ratio,0.0463444108761329,0.046344410876132905
FI,Finland,Solar,2016_ratio,0.0002870090634441,0.00028700906344410003
FI,Finland,Geothermal,2016_ratio,0.0,0.0
FI,Finland,Other,2016_ratio,0.0037613293051359,0.0037613293051359004
SE,Sweden,Conventional thermal,2016_ratio,0.0957811988208319,0.09578119882083193
SE,Sweden,Nuclear,2016_ratio,0.3964886996396987,0.3964886996396988
SE,Sweden,Hydro,2016_ratio,0.4046118571896495,0.4046118571896496
SE,Sweden,Pumped hydro power,2016_ratio,0.0007795610874549,0.0007795610874549002
SE,Sweden,Wind,2016_ratio,0.1014018997707173,0.10140189977071733
SE,Sweden,Solar,2016_ratio,0.0009367834916475,0.0009367834916475002
SE,Sweden,Geothermal,2016_ratio,0.0,0.0
SE,Sweden,Other,2016_ratio,0.0,0.0
NO,Norway,Conventional thermal,2016_ratio,0.0214039156104647,0.021403915610464702
NO,Norway,Nuclear,2016_ratio,0.0,0.0
NO,Norway,Hydro,2016_ratio,0.955859421854384,0.9558594218543842
NO,Norway,Pumped hydro power,2016_ratio,0.0066570708888089,0.006657070888808902
NO,Norway,Wind,2016_ratio,0.0141004624631828,0.014100462463182804
NO,Norway,Solar,2016_ratio,0.0,0.0
NO,Norway,Geothermal,2016_ratio,0.0,0.0
NO,Norway,Other,2016_ratio,0.0019791291831594,0.0019791291831594005
ME,Montenegro,Conventional thermal,2016_ratio,0.4022494211048627,0.4022494211048627
ME,Montenegro,Nuclear,2016_ratio,0.0,0.0
ME,Montenegro,Hydro,2016_ratio,0.5977505788951373,0.5977505788951373
ME,Montenegro,Pumped hydro power,2016_ratio,0.0,0.0
ME,Montenegro,Wind,2016_ratio,0.0,0.0
ME,Montenegro,Solar,2016_ratio,0.0,0.0
ME,Montenegro,Geothermal,2016_ratio,0.0,0.0
ME,Montenegro,Other,2016_ratio,0.0,0.0
MK,North Macedonia,Conventional thermal,2016_ratio,0.6209729170802383,0.6209729170802383
MK,North Macedonia,Nuclear,2016_ratio,0.0,0.0
MK,North Macedonia,Hydro,2016_ratio,0.3538237098034481,0.3538237098034481
MK,North Macedonia,Pumped hydro power,2016_ratio,0.0,0.0
MK,North Macedonia,Wind,2016_ratio,0.0207185386468059,0.0207185386468059
MK,North Macedonia,Solar,2016_ratio,0.0044848344695078,0.0044848344695078
MK,North Macedonia,Geothermal,2016_ratio,0.0,0.0
MK,North Macedonia,Other,2016_ratio,0.0,0.0
AL,Albania,Conventional thermal,2016_ratio,0.0,0.0
AL,Albania,Nuclear,2016_ratio,0.0,0.0
AL,Albania,Hydro,2016_ratio,1.0,1.0
AL,Albania,Pumped hydro power,2016_ratio,0.0,0.0
AL,Albania,Wind,2016_ratio,0.0,0.0
AL,Albania,Solar,2016_ratio,0.0,0.0
AL,Albania,Geothermal,2016_ratio,0.0,0.0
AL,Albania,Other,2016_ratio,0.0,0.0
RS,Serbia,Conventional thermal,2016_ratio,0.6735464182460649,0.673546418246065
RS,Serbia,Nuclear,2016_ratio,0.0,0.0
RS,Serbia,Hydro,2016_ratio,0.3059481743227326,0.30594817432273264
RS,Serbia,Pumped hydro power,2016_ratio,0.0194881678980618,0.019488167898061803
RS,Serbia,Wind,2016_ratio,0.0006960059963593,0.0006960059963593002
RS,Serbia,Solar,2016_ratio,0.0003212335367812,0.00032123353678120003
RS,Serbia,Geothermal,2016_ratio,0.0,0.0
RS,Serbia,Other,2016_ratio,0.0,0.0
TR,Turkey,Conventional thermal,2016_ratio,0.664915609478615,0.6649156094786152
TR,Turkey,Nuclear,2016_ratio,0.0,0.0
TR,Turkey,Hydro,2016_ratio,0.2545879352668772,0.25458793526687723
TR,Turkey,Pumped hydro power,2016_ratio,0.0,0.0
TR,Turkey,Wind,2016_ratio,0.0587202266193779,0.05872022661937791
TR,Turkey,Solar,2016_ratio,0.0038673421471575,0.0038673421471575008
TR,Turkey,Geothermal,2016_ratio,0.0153090246891428,0.015309024689142803
TR,Turkey,Other,2016_ratio,0.0025998617988294,0.0025998617988294004
BA,Bosnia & Herzegovina,Conventional thermal,2016_ratio,0.6605454873863568,0.6605454873863569
BA,Bosnia & Herzegovina,Nuclear,2016_ratio,0.0,0.0
BA,Bosnia & Herzegovina,Hydro,2016_ratio,0.3380095129146848,0.33800951291468484
BA,Bosnia & Herzegovina,Pumped hydro power,2016_ratio,0.0,0.0
BA,Bosnia & Herzegovina,Wind,2016_ratio,0.0,0.0
BA,Bosnia & Herzegovina,Solar,2016_ratio,0.0014449996989583,0.0014449996989583003
BA,Bosnia & Herzegovina,Geothermal,2016_ratio,0.0,0.0
BA,Bosnia & Herzegovina,Other,2016_ratio,0.0,0.0
UA,Ukraine,Conventional thermal,2016_ratio,0.4260952827607769,0.426095282760777
UA,Ukraine,Nuclear,2016_ratio,0.4945936087336017,0.4945936087336018
UA,Ukraine,Hydro,2016_ratio,0.0587863628665598,0.05878636286655981
UA,Ukraine,Pumped hydro power,2016_ratio,0.0106369119735282,0.010636911973528201
UA,Ukraine,Wind,2016_ratio,0.0061815244720626,0.0061815244720626016
UA,Ukraine,Solar,2016_ratio,0.0031917249645002,0.003191724964500201
UA,Ukraine,Geothermal,2016_ratio,0.0,0.0
UA,Ukraine,Other,2016_ratio,0.0005145842289704,0.0005145842289704002
GE,Georgia,Conventional thermal,2016_ratio,0.1878574571051473,0.18785745710514734
GE,Georgia,Nuclear,2016_ratio,0.0,0.0
GE,Georgia,Hydro,2016_ratio,0.8113506379234492,0.8113506379234493
GE,Georgia,Pumped hydro power,2016_ratio,0.0,0.0
GE,Georgia,Wind,2016_ratio,0.0007919049714034,0.0007919049714034001
GE,Georgia,Solar,2016_ratio,0.0,0.0
GE,Georgia,Geothermal,2016_ratio,0.0,0.0
GE,Georgia,Other,2016_ratio,0.0,0.0
BE,Belgium,Conventional thermal,2017_ratio,0.3726245423402906,0.37262454234029063
BE,Belgium,Nuclear,2017_ratio,0.4774832017914916,0.47748320179149173
BE,Belgium,Hydro,2017_ratio,0.0161931517330087,0.016193151733008705
BE,Belgium,Pumped hydro power,2017_ratio,0.0130078282566868,0.013007828256686803
BE,Belgium,Wind,2017_ratio,0.0760086956832144,0.07600869568321442
BE,Belgium,Solar,2017_ratio,0.0388414322889708,0.03884143228897081
BE,Belgium,Geothermal,2017_ratio,0.0,0.0
BE,Belgium,Other,2017_ratio,0.0058411479063369,0.005841147906336901
BG,Bulgaria,Conventional thermal,2017_ratio,0.4822834294712222,0.48228342947122227
BG,Bulgaria,Nuclear,2017_ratio,0.3508130708375847,0.35081307083758473
BG,Bulgaria,Hydro,2017_ratio,0.0824219683291266,0.08242196832912661
BG,Bulgaria,Pumped hydro power,2017_ratio,0.0143895309204506,0.014389530920450602
BG,Bulgaria,Wind,2017_ratio,0.0358494202457222,0.035849420245722206
BG,Bulgaria,Solar,2017_ratio,0.0334350009543555,0.033435000954355504
BG,Bulgaria,Geothermal,2017_ratio,0.0,0.0
BG,Bulgaria,Other,2017_ratio,0.0008075792415381,0.0008075792415381001
CZ,Czechia,Conventional thermal,2017_ratio,0.5829947506491076,0.5829947506491077
CZ,Czechia,Nuclear,2017_ratio,0.3305180677229862,0.33051806772298625
CZ,Czechia,Hydro,2017_ratio,0.0371095300618359,0.037109530061835906
CZ,Czechia,Pumped hydro power,2017_ratio,0.0142580708705188,0.014258070870518804
CZ,Czechia,Wind,2017_ratio,0.0071805030469788,0.0071805030469788015
CZ,Czechia,Solar,2017_ratio,0.0267609370032237,0.026760937003223708
CZ,Czechia,Geothermal,2017_ratio,0.0,0.0
CZ,Czechia,Other,2017_ratio,0.0011781406453488,0.0011781406453488003
DK,Denmark,Conventional thermal,2017_ratio,0.4756348975483044,0.4756348975483045
DK,Denmark,Nuclear,2017_ratio,0.0,0.0
DK,Denmark,Hydro,2017_ratio,0.0006026570326072,0.0006026570326072001
DK,Denmark,Pumped hydro power,2017_ratio,0.0,0.0
DK,Denmark,Wind,2017_ratio,0.4984203985191451,0.4984203985191452
DK,Denmark,Solar,2017_ratio,0.0253420468999431,0.025342046899943106
DK,Denmark,Geothermal,2017_ratio,0.0,0.0
DK,Denmark,Other,2017_ratio,0.0,0.0
DE,Germany,Conventional thermal,2017_ratio,0.6018346509986895,0.6018346509986897
DE,Germany,Nuclear,2017_ratio,0.1154537265048346,0.11545372650483464
DE,Germany,Hydro,2017_ratio,0.0414228545735868,0.04142285457358681
DE,Germany,Pumped hydro power,2017_ratio,0.0094564690408644,0.009456469040864404
DE,Germany,Wind,2017_ratio,0.1659394305957575,0.16593943059575755
DE,Germany,Solar,2017_ratio,0.0630447270184601,0.06304472701846013
DE,Germany,Geothermal,2017_ratio,0.000251212460138,0.0002512124601380001
DE,Germany,Other,2017_ratio,0.0025969288076688,0.002596928807668801
EE,Estonia,Conventional thermal,2017_ratio,0.9333273989674205,0.9333273989674205
EE,Estonia,Nuclear,2017_ratio,0.0,0.0
EE,Estonia,Hydro,2017_ratio,0.0023144027060708,0.0023144027060708
EE,Estonia,Pumped hydro power,2017_ratio,0.0,0.0
EE,Estonia,Wind,2017_ratio,0.0643581983265088,0.0643581983265088
EE,Estonia,Solar,2017_ratio,0.0,0.0
EE,Estonia,Geothermal,2017_ratio,0.0,0.0
EE,Estonia,Other,2017_ratio,0.0,0.0
IE,Ireland,Conventional thermal,2017_ratio,0.7179593423938161,0.7179593423938162
IE,Ireland,Nuclear,2017_ratio,0.0,0.0
IE,Ireland,Hydro,2017_ratio,0.0292445978391951,0.029244597839195103
IE,Ireland,Pumped hydro power,2017_ratio,0.006642331963535,0.0066423319635350005
IE,Ireland,Wind,2017_ratio,0.2457971197852309,0.24579711978523092
IE,Ireland,Solar,2017_ratio,0.0003566080182228,0.00035660801822280007
IE,Ireland,Geothermal,2017_ratio,0.0,0.0
IE,Ireland,Other,2017_ratio,0.0,0.0
EL,Greece,Conventional thermal,2017_ratio,0.7306952325121342,0.7306952325121343
EL,Greece,Nuclear,2017_ratio,0.0,0.0
EL,Greece,Hydro,2017_ratio,0.0797174083990924,0.07971740839909242
EL,Greece,Pumped hydro power,2017_ratio,0.0015248544826703,0.0015248544826703004
EL,Greece,Wind,2017_ratio,0.1092830537210858,0.10928305372108582
EL,Greece,Solar,2017_ratio,0.0787794508850171,0.07877945088501712
EL,Greece,Geothermal,2017_ratio,0.0,0.0
EL,Greece,Other,2017_ratio,0.0,0.0
ES,Spain,Conventional thermal,2017_ratio,0.4749276669648571,0.4749276669648573
ES,Spain,Nuclear,2017_ratio,0.2078849558515834,0.20788495585158345
ES,Spain,Hydro,2017_ratio,0.0775095726642886,0.07750957266428862
ES,Spain,Pumped hydro power,2017_ratio,0.0084179558104107,0.008417955810410703
ES,Spain,Wind,2017_ratio,0.1793971560858938,0.17939715608589385
ES,Spain,Solar,2017_ratio,0.0515707403983276,0.05157074039832761
ES,Spain,Geothermal,2017_ratio,0.0,0.0
ES,Spain,Other,2017_ratio,0.0002919522246385,0.00029195222463850013
FR,France,Conventional thermal,2017_ratio,0.1270240116234308,0.12702401162343085
FR,France,Nuclear,2017_ratio,0.698664750202322,0.6986647502023223
FR,France,Hydro,2017_ratio,0.1003189917110573,0.10031899171105735
FR,France,Pumped hydro power,2017_ratio,0.0093453954636211,0.009345395463621103
FR,France,Wind,2017_ratio,0.0455415578372841,0.04554155783728412
FR,France,Solar,2017_ratio,0.0176426130649354,0.017642613064935406
FR,France,Geothermal,2017_ratio,0.0002210421797546,0.0002210421797546001
FR,France,Other,2017_ratio,0.0012416379175943,0.0012416379175943008
HR,Croatia,Conventional thermal,2017_ratio,0.4101269278012829,0.41012692780128296
HR,Croatia,Nuclear,2017_ratio,0.0,0.0
HR,Croatia,Hydro,2017_ratio,0.4638494608980483,0.46384946089804835
HR,Croatia,Pumped hydro power,2017_ratio,0.017085778626996,0.017085778626996003
HR,Croatia,Wind,2017_ratio,0.1022246485601201,0.10222464856012012
HR,Croatia,Solar,2017_ratio,0.0067131841135526,0.006713184113552601
HR,Croatia,Geothermal,2017_ratio,0.0,0.0
HR,Croatia,Other,2017_ratio,0.0,0.0
IT,Italy,Conventional thermal,2017_ratio,0.6956749613674706,0.6956749613674708
IT,Italy,Nuclear,2017_ratio,0.0,0.0
IT,Italy,Hydro,2017_ratio,0.1308178986171623,0.13081789861716234
IT,Italy,Pumped hydro power,2017_ratio,0.0063601998203994,0.006360199820399402
IT,Italy,Wind,2017_ratio,0.0611837178424814,0.06118371784248142
IT,Italy,Solar,2017_ratio,0.0836556006762287,0.08365560067622871
IT,Italy,Geothermal,2017_ratio,0.0202773603181136,0.020277360318113603
IT,Italy,Other,2017_ratio,0.0020302613581437,0.0020302613581437002
CY,Cyprus,Conventional thermal,2017_ratio,0.9197491566002828,0.9197491566002831
CY,Cyprus,Nuclear,2017_ratio,0.0,0.0
CY,Cyprus,Hydro,2017_ratio,0.0,0.0
CY,Cyprus,Pumped hydro power,2017_ratio,0.0,0.0
CY,Cyprus,Wind,2017_ratio,0.0442519065437772,0.04425190654377721
CY,Cyprus,Solar,2017_ratio,0.0359989368559397,0.03599893685593972
CY,Cyprus,Geothermal,2017_ratio,0.0,0.0
CY,Cyprus,Other,2017_ratio,0.0,0.0
LV,Latvia,Conventional thermal,2017_ratio,0.3587805819305413,0.3587805819305413
LV,Latvia,Nuclear,2017_ratio,0.0,0.0
LV,Latvia,Hydro,2017_ratio,0.6200142949488382,0.6200142949488382
LV,Latvia,Pumped hydro power,2017_ratio,0.0,0.0
LV,Latvia,Wind,2017_ratio,0.0211424884115111,0.0211424884115111
LV,Latvia,Solar,2017_ratio,6.263470910946398e-05,6.263470910946398e-05
LV,Latvia,Geothermal,2017_ratio,0.0,0.0
LV,Latvia,Other,2017_ratio,0.0,0.0
LT,Lithuania,Conventional thermal,2017_ratio,0.2553466561486546,0.2553466561486547
LT,Lithuania,Nuclear,2017_ratio,0.0,0.0
LT,Lithuania,Hydro,2017_ratio,0.2551932684722587,0.2551932684722588
LT,Lithuania,Pumped hydro power,2017_ratio,0.1243535805066175,0.12435358050661754
LT,Lithuania,Wind,2017_ratio,0.2971776667543167,0.29717766675431684
LT,Lithuania,Solar,2017_ratio,0.0146813918836006,0.014681391883600604
LT,Lithuania,Geothermal,2017_ratio,0.0,0.0
LT,Lithuania,Other,2017_ratio,0.0532474362345516,0.05324743623455162
LU,Luxembourg,Conventional thermal,2017_ratio,0.1273768185491446,0.12737681854914462
LU,Luxembourg,Nuclear,2017_ratio,0.0,0.0
LU,Luxembourg,Hydro,2017_ratio,0.3993298503509769,0.399329850350977
LU,Luxembourg,Pumped hydro power,2017_ratio,0.3761592649518864,0.3761592649518865
LU,Luxembourg,Wind,2017_ratio,0.0664442454959288,0.06644424549592881
LU,Luxembourg,Solar,2017_ratio,0.0306898206520631,0.030689820652063108
LU,Luxembourg,Geothermal,2017_ratio,0.0,0.0
LU,Luxembourg,Other,2017_ratio,0.0,0.0
HU,Hungary,Conventional thermal,2017_ratio,0.4595123223366801,0.4595123223366802
HU,Hungary,Nuclear,2017_ratio,0.4956969617942365,0.4956969617942366
HU,Hungary,Hydro,2017_ratio,0.0069761376972225,0.006976137697222501
HU,Hungary,Pumped hydro power,2017_ratio,0.0,0.0
HU,Hungary,Wind,2017_ratio,0.024025296648846,0.024025296648846006
HU,Hungary,Solar,2017_ratio,0.011279175902986,0.011279175902986001
HU,Hungary,Geothermal,2017_ratio,3.259877428608684e-05,3.259877428608685e-05
HU,Hungary,Other,2017_ratio,0.0024775068457426,0.0024775068457426005
MT,Malta,Conventional thermal,2017_ratio,0.9025983107750029,0.9025983107750029
MT,Malta,Nuclear,2017_ratio,0.0,0.0
MT,Malta,Hydro,2017_ratio,0.0,0.0
MT,Malta,Pumped hydro power,2017_ratio,0.0,0.0
MT,Malta,Wind,2017_ratio,3.6375974546852576e-05,3.6375974546852576e-05
MT,Malta,Solar,2017_ratio,0.0973653132504504,0.0973653132504504
MT,Malta,Geothermal,2017_ratio,0.0,0.0
MT,Malta,Other,2017_ratio,0.0,0.0
NL,Netherlands,Conventional thermal,2017_ratio,0.8569301358513672,0.8569301358513675
NL,Netherlands,Nuclear,2017_ratio,0.0288869961472007,0.028886996147200708
NL,Netherlands,Hydro,2017_ratio,0.0005354689269295,0.0005354689269295002
NL,Netherlands,Pumped hydro power,2017_ratio,0.0,0.0
NL,Netherlands,Wind,2017_ratio,0.0931458496720672,0.09314584967206721
NL,Netherlands,Solar,2017_ratio,0.0194275180845581,0.019427518084558105
NL,Netherlands,Geothermal,2017_ratio,0.0,0.0
NL,Netherlands,Other,2017_ratio,0.0010740313178771,0.0010740313178771003
AT,Austria,Conventional thermal,2017_ratio,0.2821173302949912,0.2821173302949913
AT,Austria,Nuclear,2017_ratio,0.0,0.0
AT,Austria,Hydro,2017_ratio,0.5618088757318437,0.5618088757318439
AT,Austria,Pumped hydro power,2017_ratio,0.0516133371959903,0.051613337195990316
AT,Austria,Wind,2017_ratio,0.0874197307639126,0.08741973076391263
AT,Austria,Solar,2017_ratio,0.0168732420860236,0.01687324208602361
AT,Austria,Geothermal,2017_ratio,1.204920339844139e-06,1.2049203398441394e-06
AT,Austria,Other,2017_ratio,0.0001662790068984,0.00016627900689840006
PL,Poland,Conventional thermal,2017_ratio,0.8825023989403077,0.882502398940308
PL,Poland,Nuclear,2017_ratio,0.0,0.0
PL,Poland,Hydro,2017_ratio,0.0193143675720276,0.019314367572027608
PL,Poland,Pumped hydro power,2017_ratio,0.0028856561123551,0.002885656112355101
PL,Poland,Wind,2017_ratio,0.0938348127423627,0.09383481274236273
PL,Poland,Solar,2017_ratio,0.0010653207821599,0.0010653207821599005
PL,Poland,Geothermal,2017_ratio,0.0,0.0
PL,Poland,Other,2017_ratio,0.0003974438507867,0.00039744385078670013
PT,Portugal,Conventional thermal,2017_ratio,0.6212344270369076,0.6212344270369077
PT,Portugal,Nuclear,2017_ratio,0.0,0.0
PT,Portugal,Hydro,2017_ratio,0.126159242917001,0.12615924291700104
PT,Portugal,Pumped hydro power,2017_ratio,0.0286336352421435,0.028633635242143504
PT,Portugal,Wind,2017_ratio,0.2040202853614315,0.20402028536143152
PT,Portugal,Solar,2017_ratio,0.0167014323319339,0.016701432331933903
PT,Portugal,Geothermal,2017_ratio,0.0032509771105824,0.0032509771105824004
PT,Portugal,Other,2017_ratio,0.0,0.0
RO,Romania,Conventional thermal,2017_ratio,0.4173793648166809,0.41737936481668103
RO,Romania,Nuclear,2017_ratio,0.1768101997115613,0.17681019971156134
RO,Romania,Hydro,2017_ratio,0.2459678357980975,0.24596783579809756
RO,Romania,Pumped hydro power,2017_ratio,0.0059917722069508,0.005991772206950801
RO,Romania,Wind,2017_ratio,0.1227743914253624,0.12277439142536242
RO,Romania,Solar,2017_ratio,0.0310764360413468,0.031076436041346807
RO,Romania,Geothermal,2017_ratio,0.0,0.0
RO,Romania,Other,2017_ratio,0.0,0.0
SI,Slovenia,Conventional thermal,2017_ratio,0.3226014390516846,0.32260143905168465
SI,Slovenia,Nuclear,2017_ratio,0.3808836194489614,0.38088361944896143
SI,Slovenia,Hydro,2017_ratio,0.2607172256674496,0.26071722566744965
SI,Slovenia,Pumped hydro power,2017_ratio,0.0173277712160815,0.017327771216081502
SI,Slovenia,Wind,2017_ratio,0.0003648113071592,0.0003648113071592001
